epochNum: 0
initialAveFitnessOfTopFourthIES: -1.0
10.48999 5.67242 -75.81687 14.38221 9.48099 -63.26233 11.09281 4.55474 62.984 14.016 1.05892 81.45531 12.81397 4.93829 36.97307 6.63919 0.11316 -8.42541 15.60545 2.05303 80.63646 21.86136 7.3107 -47.02812 2.08578 1.3924 -81.34457 4.66021 2.10304 35.08215 22.28995 1.69037 79.77817 7.63316 2.30877 4.43335 11.53967 5.63099 23.36564 6.24304 0.67025 88.25932 3.40489 5.30563 56.45323 9.87681 2.08915 -66.05548 13.08693 3.16487 -95.34656 0.27322 7.38465 -31.0612 24.8701 2.55629 40.83654 22.8724 3.93811 8.67127 12.9372 2.83212 57.21307 14.86854 4.13287 -34.81562, -1.0
2.72845 3.11866 -95.83107 11.90424 0.50155 18.52833 11.14551 5.59693 -39.90037 2.02586 9.9913 -5.04954 4.75703 8.43147 60.15361 6.7555 9.06182 -31.10902 3.45717 2.89886 -75.96142 7.37692 7.2914 40.90633 1.58618 4.43359 -48.16039 3.61676 5.68876 94.61491 5.49985 6.26039 -29.28423 5.1464 9.96297 -3.36134 18.74631 7.31362 84.45288 0.25314 8.97313 36.01544 20.6875 5.8144 -79.263 10.49147 3.9577 4.93426 8.74884 8.36336 84.71698 2.85259 5.36327 7.41757 12.82385 3.07749 92.12686 19.97905 3.29644 -55.27206 19.37856 6.69042 -7.35613 23.03237 5.50574 44.75729, -1.0
8.90317 4.56188 64.27144 13.09983 4.18441 55.31463 0.49692 9.43271 -68.64816 11.9694 0.62805 17.378 6.5829 3.92709 49.80346 11.41853 4.88594 13.68848 16.46305 1.54898 8.00387 18.76097 1.83419 94.00092 10.57677 4.27433 90.91848 17.7377 3.32508 -32.20416 2.5802 5.45496 -30.82212 16.41964 2.96349 -38.61676 2.59349 9.81116 -48.29299 3.26955 2.83579 84.95367 11.50985 5.71616 45.06401 3.82351 7.73884 -97.9449 12.56383 0.5717 -3.08019 3.28069 9.23069 -6.04514 2.58382 8.3482 67.99328 0.92655 9.15196 42.84113 24.00032 6.18345 64.91436 20.16868 1.16974 -0.02723, -1.0
6.90286 4.13777 5.71198 22.53842 5.17052 12.94287 11.12516 6.06916 55.84439 1.52739 7.66913 67.73291 21.48112 8.84333 -2.65785 1.6843 4.42851 -98.88848 3.1618 5.17373 -9.83637 22.21333 2.64816 -79.48551 23.26883 4.44031 61.09403 17.54605 5.57072 32.78133 10.45544 6.88955 -23.59997 18.05952 5.34676 45.6745 23.82538 8.66595 9.43363 19.6795 3.71011 -38.80744 7.48425 6.23001 -54.50562 18.05595 1.00809 -17.10898 11.90053 5.51743 -4.98174 8.25589 3.65944 -68.47574 9.95538 4.75632 -47.09814 1.11325 8.02545 24.81969 23.29754 4.98106 -65.22892 7.72347 6.53579 -8.55028, -1.0
10.87874 1.65641 -23.84267 10.80223 1.48253 -85.10111 18.71807 0.20733 -32.32171 23.1488 7.21371 -99.57002 14.85741 1.90509 5.84703 18.65447 2.13688 -53.21921 20.61591 5.84104 70.26969 22.69265 9.91031 85.388 10.57536 0.79136 21.88908 9.5576 0.74684 -34.96758 12.3514 1.37274 -46.55862 24.07044 6.87795 -48.88127 7.35561 2.00382 67.183 8.13644 7.10692 6.24042 10.20855 6.65969 -16.08223 8.69741 3.40025 67.98246 9.49584 3.52481 -42.27667 7.33398 8.71403 45.78439 20.77593 7.72331 35.75613 5.72276 0.2221 30.08675 22.27143 9.90663 29.30373 23.84687 6.51876 67.78201, -1.0
7.42667 8.86169 46.66916 10.407 5.42553 35.76755 22.31625 0.49261 84.78949 8.72819 8.59792 83.86435 20.73341 0.60768 20.58955 18.93845 4.99258 97.43368 22.95827 3.52662 69.74525 2.20478 5.18145 76.25717 21.3699 7.81332 53.82923 19.10952 6.64594 -15.17497 20.4923 0.88411 -15.76163 15.93446 3.69767 39.37558 2.64679 8.92517 -49.20331 21.1356 9.0576 -97.3672 17.73174 2.64436 -54.78173 17.7494 6.84433 55.17916 5.11047 6.60564 47.54816 12.27847 0.24639 5.78483 2.64532 3.47902 -35.19681 2.73498 0.47877 99.99122 18.68361 2.67412 55.48757 5.3866 5.2325 -0.16747, -1.0
8.01177 6.52193 -97.42942 11.88625 6.54798 39.78991 24.0197 2.58306 -88.89505 9.94932 0.15101 13.39085 18.17955 1.74222 -21.16989 19.78305 7.01483 -28.79629 4.24451 3.10344 70.2168 19.12358 6.55679 14.22109 7.28458 0.40388 41.49356 20.63323 7.58953 -38.62122 4.97396 8.2019 1.61286 6.25241 5.06687 15.40142 10.61575 1.74676 90.08199 10.68612 1.19708 -30.04073 22.47937 0.83563 22.74615 22.15163 8.06207 96.27782 16.90495 4.96091 88.83814 7.87745 5.03069 78.80169 9.91632 1.29845 62.84082 12.5746 5.32338 -46.77365 5.22041 9.82841 -39.03737 10.9006 9.75985 72.45085, -1.0
14.94752 0.45838 -85.62122 14.5384 1.24685 -22.15482 9.94591 4.95347 -80.05158 22.45946 6.74429 -86.43329 14.86112 7.11889 -37.2638 9.88986 2.57783 -64.84592 24.15181 7.7086 -90.34228 23.731 2.76978 25.99705 2.691 7.63043 0.54841 15.60807 3.90739 62.19824 11.55446 0.61043 39.18426 8.38153 6.44474 -88.24145 14.79119 8.37762 -7.43395 18.52887 6.4688 23.21325 18.05462 9.71807 73.67406 2.3892 5.66601 -24.40924 14.76392 2.95444 -82.85254 11.52717 0.12854 52.64504 4.3997 5.18798 66.70951 21.56513 4.18233 -54.95309 3.08247 0.45734 54.84364 22.71636 2.14714 22.39522, -1.0
12.85102 1.02746 52.767 18.05705 0.15265 -27.60528 7.41551 1.60809 36.51193 4.38359 2.31603 21.64557 24.56149 0.60518 -39.78844 18.24364 2.22499 93.76721 11.40717 2.85695 -52.26901 12.51862 9.34493 29.45669 22.85971 5.32323 30.61708 2.24456 3.33291 74.784 2.26165 0.4321 -15.21945 1.13964 7.89428 76.01031 19.51995 5.29039 -68.40775 2.06506 4.29352 61.32202 20.26756 7.81956 -59.97769 5.91155 6.90408 -22.77535 19.38173 5.08446 50.56229 6.10547 4.17005 80.22132 24.40282 7.23904 78.45579 19.15357 7.89418 64.91964 21.13253 7.08451 -0.1553 17.18505 7.67327 92.02979, -1.0
16.39015 0.67359 24.19582 0.52169 7.67462 -32.62415 6.99762 2.75766 -3.54077 16.57975 1.03091 -72.97052 12.83021 4.45434 2.73605 13.16155 5.76949 -48.22126 4.09632 2.65763 95.94046 13.85599 8.47318 -36.20137 15.57949 2.27826 -36.52456 24.49715 0.0268 -28.97244 16.58748 1.71735 94.251 21.00124 5.37016 -66.70455 14.0078 7.59774 -80.22381 21.3008 7.86287 -68.86077 16.7217 7.94053 -15.83846 22.52878 2.28225 -56.32927 12.76336 2.45941 -95.34283 15.61785 8.3645 73.65324 1.85372 4.99835 6.75585 0.90234 3.4452 -71.34923 15.48713 7.37416 50.15834 6.07909 9.0268 -15.58119, -1.0
16.78008 3.22076 -51.80516 15.71746 1.7268 42.03646 4.24688 3.62572 -46.0102 3.85412 2.37368 9.48682 15.10334 3.94341 -38.14654 10.47837 3.86157 28.73875 9.13641 8.47142 72.51739 2.46108 5.20223 -68.11572 15.5757 7.12074 -63.0691 10.86288 9.08845 10.82431 21.64843 3.87121 89.18199 12.79346 8.05419 -75.21758 3.13082 8.03941 -11.15997 0.62225 5.03559 -96.49989 21.62592 7.58881 53.80914 4.87038 8.32865 -86.10269 13.66524 1.00537 38.69018 15.82131 2.33213 -44.35994 20.10474 3.72368 57.37118 6.22648 9.35639 -11.01437 7.90744 9.19903 -70.06947 17.32813 5.84171 -63.43076, -1.0
5.3971 0.55676 60.32125 17.42183 5.87767 -52.76463 24.08072 9.1634 40.68638 17.17611 7.55005 35.9743 4.1556 1.93068 76.57759 7.18938 5.78742 -11.02713 24.6646 5.69127 -97.65482 15.55235 7.07801 90.83004 14.55813 9.58488 9.9907 9.47942 5.19733 -59.42672 2.40054 8.71042 48.89056 17.64661 3.49855 -37.86174 20.10922 9.17654 22.0735 19.44746 8.5863 68.78429 3.96319 7.2999 -80.41235 22.56319 2.0816 45.40603 18.99935 2.4845 40.15682 15.58473 8.44395 82.91112 12.12579 7.77302 44.18119 22.4424 2.32718 49.30503 3.7081 1.3998 -73.36732 0.77111 2.39842 67.57994, -1.0
12.88733 2.35087 61.24456 24.80865 6.27391 12.84332 9.0242 3.95745 -40.04146 20.38583 1.14127 20.28562 11.38458 9.85622 76.41337 2.95801 5.10598 13.99652 24.91854 6.09669 -33.26431 3.05369 4.26752 42.04745 13.09969 6.1064 -6.79167 7.99789 5.76765 -32.12459 18.99568 7.39224 80.85443 12.38493 5.65858 72.32764 0.09209 3.22181 -82.35095 4.35144 9.22654 -50.76629 14.77738 5.60215 2.8682 4.53156 7.49251 -38.87301 11.92672 4.55347 -62.53035 19.21402 2.35663 -4.74262 10.17704 7.63025 21.83771 17.48102 4.81165 12.92587 8.10554 7.19879 -23.82359 16.17731 8.40908 -62.33805, -1.0
3.56387 5.60992 -66.86907 23.21006 1.39717 -40.74342 12.67173 2.55301 34.61367 9.48536 7.81873 -5.36415 16.53715 5.39554 37.0613 4.52856 6.35951 34.30564 11.43835 5.75873 -88.0966 7.08029 5.10966 -30.08528 1.58032 1.4236 41.18594 0.29132 2.62921 -71.65728 5.53191 4.55859 -45.27536 3.82511 5.96704 68.90499 18.41711 5.34489 -94.7943 5.46593 3.83454 84.13052 6.00105 3.335 -15.88939 15.99167 3.67774 21.04403 18.70835 9.00769 43.78581 11.38176 8.54073 21.50581 23.48042 3.42171 92.69369 15.84236 7.35337 -23.38609 18.69853 0.11938 52.19062 4.85473 7.88788 -39.87047, -1.0
12.19496 5.0506 -71.25021 1.33442 4.11406 51.99213 7.492 5.3096 -29.19228 18.64445 1.57216 83.77433 20.89012 6.65601 53.5575 23.27859 3.57834 16.3096 22.53033 3.72178 -75.29018 8.93131 8.5217 -59.9483 9.22172 4.59823 -55.77006 18.25376 9.74139 -96.39025 9.87722 3.07497 -16.53497 14.17294 0.01669 -75.87213 4.28729 7.80995 63.80749 3.06184 1.36264 -8.19276 15.50803 2.36265 66.59247 16.10855 0.9371 62.33866 1.51526 8.9787 32.89008 3.33335 9.38541 40.14977 13.26496 3.9142 17.40232 16.62105 5.5643 46.17383 19.07229 9.45953 32.79633 9.53201 6.62595 93.44982, -1.0
20.71595 7.75846 -22.51174 10.65837 3.94812 -96.87519 9.8343 1.32126 87.63805 20.26485 8.66243 7.97175 17.6461 8.13963 -69.90882 0.62685 8.12385 94.80042 24.45189 5.26273 68.17476 18.55445 4.13896 73.371 10.62831 0.42706 -85.07194 10.16389 0.00197 -70.19807 10.11631 8.88937 91.38425 23.01199 6.11068 -10.4935 22.36504 0.93703 68.20952 14.75146 1.1008 41.28509 7.71449 2.46954 52.44171 0.4055 4.3288 -10.32827 7.1551 2.74461 -92.06085 2.77785 4.59208 -97.9632 0.26148 5.4942 -11.5504 16.59281 9.05427 3.05954 10.1814 2.11752 -76.71718 2.26657 5.67029 1.1477, -1.0
6.40812 8.32766 52.64063 18.33587 5.80431 80.1364 7.25686 6.84723 -6.49044 13.93496 1.36324 -94.54984 23.64714 9.00148 1.90191 6.07859 2.77052 78.34219 13.4981 4.71302 -4.23221 0.62905 3.56387 -43.71386 17.64796 3.49159 62.23142 18.94504 5.6374 50.99014 16.40565 4.7256 30.87734 7.82697 3.52651 -78.46285 17.0485 3.08404 -90.64804 18.78716 8.90947 -92.21157 14.80022 6.70145 -55.7252 4.47489 7.74719 -20.43823 1.46221 9.36283 -77.58647 9.21374 1.69826 17.32749 1.99929 2.54949 -64.60116 20.33466 4.10099 3.20238 3.07301 4.62549 81.27258 14.90623 8.1182 -21.15059, -1.0
10.61668 9.90618 -91.17883 2.04631 9.76168 79.98229 23.31234 6.03642 13.02954 20.12253 1.89944 -68.72785 19.61313 5.20176 74.63575 15.47232 5.30846 53.237 19.486 3.68761 -45.78552 21.74961 3.14267 59.55972 3.54475 4.33135 -27.23814 0.34803 7.76016 -13.60307 20.14519 6.78125 98.61107 13.08142 3.0328 -94.18319 7.04572 4.93664 97.25888 8.50688 6.48923 50.77822 2.8227 6.94276 57.05957 24.16902 5.37418 -61.99353 23.90053 6.44264 82.13254 23.83996 4.3324 -98.06493 15.59833 4.79395 97.67981 20.36662 7.88894 -10.05566 14.47823 6.76263 -81.90401 20.74527 8.98739 -23.33291, -1.0
11.68017 9.32567 -65.83143 14.96732 2.27165 53.65572 11.98757 2.92355 -79.4742 3.46567 3.79598 49.3472 12.77356 3.30876 -46.87876 12.52692 7.62327 33.79868 2.24562 7.03135 -12.79586 2.56179 6.95285 -72.86529 9.57571 7.88023 41.07022 20.21171 5.47521 -21.18351 3.7219 5.56316 71.64272 7.26701 5.70461 -92.6639 20.57015 9.52732 -6.61985 4.57987 0.87799 36.79304 4.02445 4.99429 88.84826 16.56948 1.09137 0.40459 23.71547 8.7572 23.1643 20.00133 3.20419 -60.71535 15.19884 1.62937 -0.94655 17.63911 2.92384 37.3654 1.95899 5.4616 -50.12193 14.39553 6.39703 71.60064, -1.0
19.42394 6.43019 -67.69147 19.70277 2.93832 89.56285 5.04242 7.95272 12.62086 20.79566 6.54322 71.14437 13.24973 2.18335 82.53658 10.62103 2.72209 91.39647 4.62599 4.61402 18.63624 0.13922 8.31764 56.74352 5.08346 5.26884 -75.64382 18.70489 4.92255 -23.40715 19.78658 7.4649 -33.30348 2.41253 4.08573 93.41808 17.30824 2.53479 78.56364 0.71394 9.53354 -43.53624 13.44076 4.34588 58.94198 8.39202 5.00899 32.75703 6.08833 8.45468 36.11437 17.6008 1.73001 37.59886 0.31419 4.79395 76.33095 24.58331 8.71732 68.26362 13.63892 2.36821 56.8557 23.96324 7.46466 45.09307, -1.0
0.61016 3.70058 -36.64468 8.70103 8.09515 67.81732 19.68122 4.77514 88.88838 8.13421 6.87831 28.55254 5.85991 9.06228 -11.49888 1.51483 3.19816 45.92656 18.44421 0.65994 -49.43072 14.03914 5.18673 -49.50124 5.95784 8.37912 -9.74016 11.03593 1.17255 76.00844 4.29906 8.48363 -52.65513 24.02483 4.27853 -73.87214 6.98512 0.99282 56.00953 5.68628 3.90187 5.14642 16.4728 0.23314 56.14347 20.26423 9.67855 23.86267 22.38118 9.72695 4.16933 10.23495 9.24654 44.90258 16.06103 4.61377 78.24451 10.7889 9.56899 77.89247 15.96205 9.49764 -5.9523 14.86974 4.33049 -96.4326, -1.0
24.18826 9.46748 -96.56028 15.92761 5.58325 -28.68322 11.85079 7.51447 -10.20113 8.96527 9.42245 30.20875 17.62295 1.54399 -98.16853 12.79169 0.21311 -55.25696 16.55572 8.55793 89.82689 7.96032 5.36959 21.40169 3.30045 7.75218 95.24623 21.27349 9.23813 56.88334 10.15303 6.44339 97.198 17.99375 0.44542 13.31754 18.21168 7.51846 -45.30516 1.49186 0.13519 -99.09933 17.32197 5.13493 73.6414 11.07016 0.09391 89.94656 1.27077 0.18998 85.9611 24.36227 0.44884 42.11641 23.0276 0.8468 -64.77776 9.9409 6.36149 -48.91712 3.5005 1.30812 45.26273 13.76346 3.8112 -87.67242, -1.0
10.93808 8.34448 -18.5438 22.30036 3.19222 -47.29618 6.00062 9.11532 52.02115 9.05992 0.76523 9.64868 9.81091 1.82323 0.57484 18.68023 9.58171 -51.75055 17.73162 1.40205 -39.17688 15.54985 5.4366 -30.31299 15.4839 8.3588 32.61544 24.144 2.22849 -24.56715 3.37678 2.94574 -16.54798 10.48942 7.30037 68.18565 20.49156 3.0299 26.41295 14.50516 9.86933 -86.57003 3.56745 8.27986 -95.59512 5.98117 5.33353 -44.63948 19.5115 4.10637 -19.65565 6.4738 4.24383 35.28147 15.1502 4.24792 8.53017 0.58328 9.49223 -24.13006 22.76106 1.60073 -48.5434 17.61128 4.54099 49.30721, -1.0
12.79557 4.17546 -43.82137 7.3165 5.41013 -29.90047 18.59191 0.48691 -51.75373 4.57032 3.2998 -29.83421 19.96445 3.95408 95.20892 10.32542 4.53073 -87.56042 11.5834 1.15031 -80.37407 14.68198 6.52688 -29.16832 17.19839 0.24797 -26.6683 8.07889 3.97971 39.88184 14.1821 7.73089 -96.71352 23.73508 5.05123 -40.35515 8.60805 7.97584 -6.69842 16.08794 0.21481 -50.1924 11.35033 1.4016 1.68428 5.75786 9.64663 -99.84508 16.90553 9.59621 -95.3262 23.79312 6.51507 27.23908 8.65133 0.71793 41.17758 20.4335 9.87275 -94.07964 3.13913 3.56951 58.38976 10.18014 6.81857 53.65493, -1.0
