epochNum: 0
initialAveFitnessOfTopFourthIES: -1
3.885 7.144 57.215 16.5225 3.6863 -29.935 11.533 6.3926 -29.841 9.70975 6.5062 9.099 6.30025 5.6421 30.449 24.91175 6.187 -95.33 10.602 3.2098 -22.348 16.3525 2.5402 89.843 3.427 5.2001 64.112 0.5505 8.5972 64.193 17.11275 9.7926 8.82 2.6575 3.3996 92.205 4.128 4.4779 -40.08 17.50425 2.4105 53.379 10.51825 0.5756 -65.671 20.6935 7.0361 57.512 10.7815 1.0008 96.947 4.698 4.0058 22.645 11.25725 9.5498 80.556 2.035 7.9448 -53.06 1.75525 9.6615 56.696 23.6385 0.8981 62.128 1.509 0.3669 -3.275, -1
22.49375 0.8017 -23.709 22.33625 0.0412 40.809 15.6745 1.8658 37.178 7.23575 0.1719 31.3 4.99375 5.0048 86.686 13.01125 7.5321 -92.842 0.5245 6.915 -15.219 10.839 7.1371 -5.967 24.99325 6.9797 93.787 14.05025 4.1952 -91.433 16.62175 5.7995 -43.285 4.5255 5.1299 56.173 20.52925 4.2176 -65.03 7.36225 9.4747 -23.742 6.86625 9.3119 -95.334 12.601 5.0181 57.748 17.83425 7.2761 -28.659 15.1815 2.4029 -32.428 19.699 3.4623 16.609 8.2655 6.9862 72.418 8.45475 4.2098 10.27 9.644 8.9739 5.197 18.04025 0.7335 -63.535, -1
13.1675 8.5701 -34.52 4.25275 8.3029 44.37 24.414 8.2097 -22.897 2.969 1.0492 -29.596 4.64075 5.2798 17.426 1.43775 7.4148 -32.457 24.824 2.0203 27.598 15.79475 9.4036 -44.332 7.958 2.1631 45.414 1.77875 2.0419 58.601 4.35025 4.9023 -60.96 14.404 3.3089 -39.27 6.349 5.2081 -68.931 16.8815 0.1386 75.843 17.0885 1.585 -80.075 6.562 4.691 -21.305 5.063 5.4128 -97.066 6.47 8.8456 60.302 6.85025 8.1476 1.583 21.7995 5.8032 82.005 24.19475 6.1518 14.722 3.37925 4.9074 -18.503 0.88025 6.1298 -13.118, -1
3.51375 4.1869 92.967 17.54625 4.1695 15.713 14.25525 5.0568 -99.201 7.379 6.9741 29.053 20.6915 2.4653 -2.965 1.38325 3.7626 -98.133 11.007 0.5976 41.032 6.91725 5.1525 -70.341 7.81375 1.3318 -26.135 10.23325 0.3573 -3.4 14.28875 1.4684 -41.961 8.0105 1.7033 1.898 11.4955 6.4048 -42.063 0.7645 8.4968 72.252 12.524 6.0792 83.259 17.78025 8.0605 -51.069 24.706 1.4492 -4.816 24.94125 4.8818 -46.241 24.7055 5.7896 61.612 14.32025 6.7196 -88.63 8.489 1.1656 -36.646 15.60925 6.1519 -44.938 3.44675 1.6975 20.433, -1
11.55625 3.0824 6.667 9.70375 2.0418 -46.411 12.34525 0.8241 -42.072 18.67375 9.9406 55.56 11.337 0.9297 39.841 1.937 4.5791 62.846 1.65025 4.3754 57.164 12.613 2.5432 -78.723 5.48675 8.3388 -53.811 3.51775 8.5578 -66.375 1.91775 1.6219 -46.569 9.0085 1.4215 62.361 20.15875 1.4492 58.497 19.21 2.0926 -83.369 24.55225 1.4948 -20.086 19.408 6.7646 -89.893 15.3525 2.8455 57.748 23.77125 5.0875 -58.283 3.61325 3.7878 -75.944 7.16125 2.7002 49.34 22.97375 6.4089 12.227 7.55975 3.6227 -72.804 7.46725 9.8708 -6.573, -1
9.626 1.8114 -57.646 19.83975 2.3448 16.791 13.76425 3.6871 -87.007 16.7815 2.6049 -48.626 20.51225 1.6169 -58.761 5.32125 0.4724 38.481 17.08225 7.4284 -74.766 9.15425 1.5623 -84.874 17.56075 9.5294 53.784 17.5465 8.6842 -3.602 19.88225 4.1293 74.191 0.534 6.3546 61.954 8.7575 9.5122 65.53 17.099 5.2709 86.654 6.17375 3.2143 18.467 15.601 8.4198 -73.972 13.75225 0.4895 -78.138 14.65925 6.0899 -59.633 12.61825 1.0406 -34.436 14.306 2.7129 -51.69 24.012 0.6553 34.026 2.98825 3.3819 -70.23 16.59 5.9629 34.78, -1
21.66925 7.4614 -60.418 14.98025 7.9551 -57.802 17.39575 8.7515 68.587 12.707 0.2007 53.819 21.49625 1.9448 -8.559 19.851 3.4257 14.883 1.2385 9.0669 -12.416 20.89225 2.1187 62.061 20.79425 6.5988 -70.209 19.70925 9.1679 -15.877 19.92625 4.067 -57.716 3.017 6.6024 82.423 4.66625 7.6224 -98.605 5.23725 9.9217 7.312 0.02125 8.5201 -59.688 3.2775 7.493 -94.735 8.2995 3.9657 -26.462 7.444 4.7051 24.848 2.50225 4.0359 -82.824 17.43025 8.1285 -62.421 21.85475 8.978 -58.209 3.97625 2.5026 28.686 5.133 2.718 82.429, -1
22.59075 4.3889 -6.969 19.5615 9.8488 83.925 24.04025 2.8114 -44.434 7.25175 9.5342 70.803 10.5655 1.7669 -5.167 19.83525 1.8088 1.23 21.9915 4.7673 2.745 4.141 5.9099 -59.397 4.586 0.5775 9.909 17.00075 2.7795 -63.166 10.902 5.6528 79.642 3.40875 4.3643 -66.418 7.42075 3.0193 -84.849 3.27725 7.7738 -44.421 21.126 9.5427 72.806 20.53375 6.9206 65.55 7.18675 1.3008 -38.21 22.63 2.5676 -87.118 3.70625 1.4273 92.137 16.233 9.7921 -87.295 11.5565 5.3 -37.38 10.71625 8.9724 35.043 6.609 3.9458 -16.15, -1
0.61425 5.1611 46.284 24.54075 2.3638 -50.54 15.285 3.5857 84.886 6.83075 5.8383 40.713 1.7835 4.1063 -3.598 22.0525 2.3971 93.491 7.4505 2.0397 -94.592 5.99125 6.0144 -72.407 15.556 1.9877 -84.375 16.263 5.3726 50.314 23.83925 7.369 41.137 4.1835 7.9997 -92.16 12.28825 6.5475 -49.525 7.433 4.8977 -14.681 18.21375 0.3948 -14.199 11.49725 7.9149 -86.368 14.4465 6.0016 77.281 3.7635 1.2947 27.964 18.8195 0.9624 -87.766 14.169 7.0714 91.855 4.7625 5.8664 -51.99 2.69475 4.8231 -95.632 23.959 1.3995 -39.015, -1
24.9205 2.838 -67.609 7.03625 7.0743 -97.964 22.09325 7.6466 51.257 19.6325 3.4253 -9.334 2.8495 6.7042 -64.049 2.32825 5.6468 48.947 3.76775 8.2796 76.69 0.57 7.1796 -26.778 13.69775 2.1144 20.077 23.59725 1.9575 -55.392 13.7535 7.2955 7.492 11.81725 6.6159 4.993 6.3405 6.6218 -20.935 15.81525 5.9402 34.784 20.5995 7.6433 33.934 4.692 3.6537 80.484 4.572 2.2471 47.025 11.10275 8.2846 -17.213 24.6465 6.5953 92.759 12.0305 0.2925 -91.107 2.64525 9.3546 -39.464 24.34075 0.9206 -48.572 10.91825 2.1022 -22.418, -1
13.5485 8.6733 63.209 15.838 3.3456 39.646 0.00525 3.8967 -2.46 1.3705 1.358 -72.72 24.93275 4.9324 94.975 9.8515 8.3618 -70.912 17.4645 0.846 -87.718 10.90975 5.3005 0.055 6.66525 5.136 73.392 15.34675 7.5552 -10.46 23.19175 6.6399 -25.165 15.172 9.6761 70.393 7.85225 1.1981 -88.629 19.3545 2.3051 -89.232 0.93575 9.4963 16.148 4.12175 9.3534 83.817 8.3745 8.7078 -46.159 5.0465 9.4771 -22.494 5.95325 3.5346 -91.249 9.24075 7.2939 86.412 5.64175 6.0262 45.11 12.24125 9.1712 19.569 13.90525 4.886 -75.744, -1
7.69775 2.6326 -86.849 1.02125 0.9725 -23.645 13.0495 2.792 95.955 11.464 3.3841 -19.187 11.68125 1.8045 6.618 24.0175 2.6869 -86.881 2.30975 8.5533 -51.024 11.2495 5.7458 -13.549 0.03525 9.1866 92.266 21.51125 5.1319 -63.148 0.10325 8.7979 -49.921 0.31175 6.9741 -84.686 20.66475 9.1372 37.876 8.85375 1.5173 97.959 4.96325 5.0042 48.578 22.1005 9.9329 -22.194 15.34 6.9295 2.715 9.01525 5.5286 78.062 19.93675 7.1245 -5.982 4.79325 7.6412 89.28 22.043 3.5081 17.269 14.696 2.539 40.474 17.985 9.3313 73.346, -1
12.65475 1.9874 40.361 18.6405 0.4287 -31.363 0.117 3.1431 45.297 24.487 7.8331 98.723 24.50325 8.8611 -82.862 0.91075 5.5296 -43.835 3.867 5.1515 -57.708 10.4485 0.7117 -74.042 20.5835 6.2092 -71.121 15.953 9.9183 97.252 2.059 7.0756 -42.864 2.64225 7.0397 -24.283 4.47775 9.1262 -35.565 17.39575 1.97 -25.233 21.95175 5.51 67.903 14.89625 3.3707 -47.58 4.67 9.7478 20.883 11.816 2.347 -9.773 22.912 3.5981 71.71 0.9925 6.9947 90.955 6.15325 2.8903 -86.36 20.329 1.165 30.75 0.2085 7.5567 23.767, -1
16.49475 8.2612 -82.366 1.41525 6.6935 -76.57 3.7385 2.2161 -88.282 24.309 0.186 -91.995 18.35925 8.7585 73.738 9.9775 0.4572 44.527 23.481 9.039 71.673 14.0565 2.3163 53.073 17.8975 8.7939 68.156 11.28725 8.4115 -58.892 5.7775 7.3009 83.809 12.0625 9.8809 25.306 19.84425 8.7913 94.745 8.56025 9.4797 -4.012 5.683 0.8326 73.652 17.40375 1.1978 -73.019 5.2375 4.647 50.732 24.3625 8.9682 61.528 3.62575 6.423 97.276 15.2675 6.2622 3.814 22.44175 6.561 -14.943 19.119 9.5134 -64.551 3.1325 1.6228 75.225, -1
0.05125 2.1141 15.294 0.7135 5.7794 -37.074 10.45 2.1785 63.579 4.031 3.6804 -80.949 15.43625 0.1913 -48.915 20.08125 6.7388 -18.352 23.01225 3.9969 95.144 5.32975 8.5143 17.036 11.22775 4.3427 3.319 12.796 2.0124 89.602 20.731 1.2844 -19.379 15.25125 2.8467 -50.164 1.85975 7.7499 -79.321 14.92925 9.557 31.83 9.999 8.686 -82.661 1.10025 9.2114 9.274 1.1075 8.4731 -69.617 21.783 5.9898 2.877 19.634 7.4064 -26.488 22.3605 2.2222 -71.406 23.84675 2.4162 12.815 21.71325 9.0408 55.247 5.31325 1.4207 6.052, -1
9.4015 6.1321 14.289 12.51175 5.899 36.29 0.965 2.8392 -19.686 9.084 3.3138 -20.103 9.2585 1.4433 62.981 21.36675 7.3176 69.267 19.50775 9.7886 -78.232 9.34825 7.7872 87.49 14.64775 9.8348 56.482 0.02475 7.109 73.306 0.8795 6.2384 -39.941 20.23975 5.7069 -29.453 12.37025 9.6398 -82.094 21.46725 1.3559 24.76 4.99075 7.1259 36.919 6.29475 2.1278 62.258 18.35175 6.1517 -13.716 17.529 6.4081 -90.096 0.654 5.8009 -80.701 17.44925 9.6944 36.365 4.337 3.7292 -23.942 7.48575 7.3436 -12.273 21.7825 4.7909 75.02, -1
24.51 6.3016 -23.335 16.36275 3.8414 -76.011 11.1455 5.0171 -25.038 22.4055 9.2219 -19.566 1.277 6.2922 -20.218 8.80825 5.7553 -92.486 1.00675 5.1346 97.956 17.61425 8.1953 -79.193 14.3775 0.0845 -5.152 23.0935 8.668 -86.756 0.91825 5.1698 71.597 23.189 6.9431 18.011 17.19775 1.5144 37.02 0.509 4.4312 79.863 10.24075 0.5866 34.242 5.37725 2.4924 -33.64 22.11725 4.4223 20.772 12.04425 0.5693 45.192 24.323 6.2837 -10.336 3.9225 9.708 70.307 11.12675 0.6362 -64.411 8.2865 4.105 95.017 0.91875 5.2435 68.702, -1
3.33375 6.3613 35.057 17.957 1.1908 53.409 6.815 4.7911 -82.704 19.672 9.0448 23.646 3.0555 4.9873 96.899 17.12975 4.1279 17.868 15.18975 9.6372 -47.757 6.7745 1.3953 67.191 12.5685 3.0932 -10.366 20.816 9.7606 -91.638 17.46925 4.7558 -41.27 18.0265 5.1634 -20.832 23.83925 0.54 -47.985 23.75475 7.1281 -41.177 15.10775 5.4693 50.535 21.75675 2.4898 20.109 3.86425 0.0247 -32.878 22.312 6.4398 86.78 6.65 7.2456 26.875 4.64 4.3739 -13.269 0.2155 2.1835 -75.053 17.71575 5.134 -28.127 14.01225 6.8528 -76.297, -1
9.13875 0.846 -21.577 5.07275 0.597 33.381 15.37575 3.8973 52.117 21.1375 9.6832 46.875 8.4405 2.4788 -1.081 23.065 4.2161 -8.442 11.716 5.7293 -30.402 23.5755 0.3023 -39.198 2.13325 7.2202 -36.553 18.7335 5.7538 -4.952 19.4375 5.218 -62.305 15.40425 9.4536 63.83 8.63575 5.9824 19.286 9.29575 1.0357 47.069 19.15375 8.1838 3.394 11.21725 2.3405 42.073 8.3595 9.4161 -5.274 7.235 3.6557 -87.401 1.172 7.0939 77.593 12.636 8.6266 -17.684 22.078 3.4639 38.438 8.90325 7.9846 -20.332 24.4995 0.9468 -26.353, -1
3.71675 1.433 -18.453 3.5995 2.5055 -65.904 13.7385 4.1332 -90.025 8.06475 0.5601 23.839 20.44875 8.5069 -95.315 24.05475 8.4189 50.335 22.899 9.6561 -89.632 22.2695 0.5976 6.047 23.8495 1.0448 42.296 3.91775 1.8732 -65.597 3.17275 7.7653 63.276 5.20125 0.6056 1.556 15.86825 3.5727 10.71 10.804 4.3801 85.277 16.2575 5.6192 29.291 2.5695 3.2403 58.676 4.856 1.7212 10.938 15.905 3.3214 91.433 8.8425 4.0519 61.017 6.88675 4.4038 -73.498 19.35425 6.7692 83.134 2.03 6.6932 -85.771 2.93225 9.5917 30.242, -1
15.13575 4.3364 95.214 9.69375 3.9323 -15.745 2.81925 2.9151 99.601 9.9065 5.7983 -98.789 7.62625 5.6501 -15.113 13.38575 9.815 -10.871 18.557 1.6825 73.414 9.65125 2.9296 -98.468 5.19875 1.8346 4.396 19.9405 6.1763 -9.381 5.21925 2.066 96.603 12.57125 1.8777 -40.807 16.6215 9.3612 30.095 17.465 5.2476 77.283 7.33975 7.6642 -43.222 13.49175 6.6424 -90.89 3.52 6.6693 23.556 5.39375 7.78 -42.971 5.33525 7.2798 4.448 16.8055 9.9453 -96.137 11.87075 6.1801 84.874 11.1545 0.9872 80.359 7.8255 5.2777 -6.132, -1
14.11475 2.9623 15.57 3.873 0.5147 -57.213 12.745 6.847 -84.342 21.30875 3.3803 -98.333 8.3955 1.5767 35.557 14.40025 6.2673 4.833 15.9865 9.9306 20.659 8.02325 7.7047 -95.947 20.35225 5.9801 27.878 24.2365 6.8434 5.557 3.00425 9.302 -89.935 11.92475 4.2453 98.441 15.55025 1.5848 76.677 17.00375 0.9878 77.758 7.55775 0.7048 -29.827 5.11625 4.3233 94.614 7.6715 5.7177 6.643 3.468 3.0229 4.502 22.75925 1.2777 75.418 12.966 8.406 -76.322 17.26475 8.9352 -80.991 18.79225 3.69 -39.738 23.843 8.5622 -71.129, -1
24.78025 3.6759 14.632 21.685 8.2126 -29.574 10.16325 7.8369 -99.144 9.892 6.8372 4.514 17.1665 7.8653 -74.594 17.242 7.1991 -92.547 20.169 1.6871 28.968 12.55175 3.526 47.608 22.74925 7.8846 -51.386 2.2215 9.3295 35.992 9.60425 9.5303 -53.651 0.58375 8.0646 5.041 5.92225 7.2547 36.654 21.80725 9.4536 -56.651 23.9685 3.4972 36.214 4.87575 3.2681 99.82 1.67825 5.3797 96.44 24.96675 3.8158 54.557 16.37925 0.4751 1.994 6.8675 7.4339 17.313 22.4155 3.2707 1.86 21.54725 7.7521 -88.877 7.42 7.8975 42.201, -1
24.8075 4.8281 14.294 19.42775 3.5737 -12.422 13.981 9.8603 72.625 5.55725 4.3131 36.275 11.851 6.1049 -15.634 15.8595 6.1566 35.189 20.0355 5.6839 -64.46 1.594 7.4823 -20.545 12.86475 4.8441 -1.208 7.71975 3.9331 -72.502 18.17425 5.2688 -63.817 9.494 2.2846 -6.916 21.08975 9.0698 -40.73 17.90975 4.1577 20.524 4.80475 5.2782 80.515 22.81275 5.8595 -24.014 20.3995 3.8079 -46.026 12.72425 5.5568 -70.744 6.09075 4.7139 33.921 3.56925 6.5036 -16.585 20.184 2.6048 -71.844 11.063 1.2431 -86.093 6.247 8.5685 51.586, -1
8.5285 6.8787 86.995 7.7335 6.8654 66.315 9.67875 3.7167 40.313 24.3225 1.2162 -22.941 24.87275 1.3652 9.691 9.4125 4.8387 -4.672 19.629 4.468 -98.99 13.786 5.7908 -70.617 13.839 0.7464 32.962 19.68725 0.741 61.568 15.51725 1.9744 -84.798 18.91475 8.5913 -38.797 3.31175 3.4891 59.551 2.098 2.473 -3.25 1.33875 0.7617 94.526 19.347 6.6737 -45.262 0.57175 3.3782 43.438 10.0935 5.7558 -35.265 20.218 8.4455 50.434 12.129 9.0901 -19.877 1.866 5.6493 61.177 3.785 1.2784 37.441 21.2055 3.5415 46.512, -1
0.10625 5.61 -84.48 8.61225 2.4008 74.266 22.06675 5.5332 -17.015 23.60325 4.1275 67.914 14.05775 3.539 -86.491 2.448 9.2206 -4.295 12.24075 8.6663 -17.092 19.16375 0.0047 -70.38 11.822 7.3603 67.893 8.98925 8.938 55.628 2.15275 6.6355 -60.842 4.26425 5.3332 28.302 9.262 1.1835 -36.926 22.74075 0.353 -90.13 22.29825 3.2891 23.193 20.72475 6.4322 -26.705 5.3245 7.2581 41.566 16.3225 7.096 -9.932 17.65175 2.4064 62.355 1.3945 5.4826 74.537 10.31825 6.1151 69.625 18.9945 9.7451 95.602 17.32475 6.703 -41.473, -1
13.20975 9.3312 -74.275 2.5565 9.069 40.648 1.23325 0.29 33.139 18.41625 0.5723 95.82 23.4785 4.8679 -99.042 19.755 0.9135 79.867 11.8065 7.0701 -60.092 4.2015 5.0353 -39.208 6.4655 1.4374 -8.579 8.97875 6.9955 21.045 6.23275 3.0269 44.564 1.56 0.836 85.297 9.911 0.7875 -23.788 11.5295 9.0214 -10.175 1.19625 0.283 58.195 7.394 3.8853 -6.831 8.05075 1.6831 -2.617 7.31525 2.2679 -59.357 22.14625 2.7044 -37.02 18.41975 1.4056 -2.765 14.57175 7.1218 -73.34 23.8565 4.6467 -87.984 6.8475 6.3234 -9.553, -1
21.0025 4.4923 91.924 14.7985 3.9257 -81.437 4.93725 4.6061 10.044 8.63275 5.5334 -41.881 17.8445 7.6196 54.191 11.43 7.391 -10.016 10.62125 6.2394 38.477 19.91375 0.8067 20.121 3.14375 4.8222 -72.367 11.654 7.2322 -72.244 24.3105 7.1788 11.352 12.62125 7.244 -27.516 9.5865 3.8326 19.905 13.838 6.0749 74.12 2.86725 6.5619 -95.235 16.415 8.9893 47.627 5.6815 9.6703 75.643 12.97675 5.175 -86.296 1.39225 5.0565 -64.169 16.7615 9.5202 -28.925 23.752 9.1507 76.115 10.0395 6.0726 -75.538 16.237 2.3092 89.093, -1
17.18625 5.7253 -21.097 23.154 0.8802 82.818 21.3995 0.8207 67.832 16.69325 7.1759 66.604 8.8355 9.6582 14.622 14.8685 2.26 -90.218 1.12525 6.6773 -92.764 24.76175 8.2277 -76.693 12.26875 9.7804 46.524 24.2095 5.4884 -94.252 12.5975 6.8545 86.919 16.75275 2.8125 -51.97 9.54225 8.5164 -27.831 11.68 0.6122 -19.442 5.752 7.7695 54.004 13.2815 4.8305 -19.621 18.34675 0.6578 61.431 8.0285 3.1215 56.064 14.74675 9.2818 -52.263 16.8305 6.6088 -36.905 16.99425 3.6246 78.293 16.6315 1.9629 51.418 2.7185 7.9314 91.91, -1
0.87225 7.0042 39.075 20.31425 2.9902 -5.356 22.32125 5.961 -72.846 24.04475 4.0214 36.285 17.3095 1.3475 -36.795 3.872 1.9612 60.797 20.6975 3.0922 99.506 7.86375 7.4624 -39.181 11.73025 6.492 90.368 17.67125 1.8846 25.42 9.98825 3.1916 -4.418 3.55575 9.2871 63.716 12.128 7.3119 -26.174 0.11425 3.204 -43.819 6.028 0.7203 87.217 0.26 9.1187 12.388 23.018 3.6212 -81.225 7.69975 9.6721 99.038 16.08825 1.3463 -28.742 16.62275 2.0201 -93.578 5.75575 3.7416 76.43 9.811 6.1283 -87.608 9.41375 2.9735 19.013, -1
3.401 9.0728 -29.633 5.6685 5.4396 -93.108 6.90225 0.9914 80.86 14.98775 1.9952 16.85 11.422 2.0644 -28.665 21.2805 2.9391 -40.931 19.21625 1.9107 67.029 22.94525 4.8613 14.395 15.317 2.0671 47.765 5.436 8.0447 25.888 7.886 0.4443 -72.215 8.15675 4.6038 -51.148 18.5905 0.5668 -76.859 6.01875 1.1397 81.323 1.04525 5.9289 -37.338 20.108 0.6443 -74.5 11.54875 2.33 -49.55 11.29675 2.3083 79.845 23.136 2.6103 1.88 11.9005 8.6522 94.117 13.4915 8.3181 -11.531 24.509 9.9049 16.909 21.335 1.8534 10.585, -1
14.459 5.1649 57.226 0.49275 7.1657 20.34 0.59975 5.122 7.676 12.744 2.1287 -16.018 24.784 1.6622 -77.359 22.1705 3.0528 -53.854 17.3715 9.4425 -12.759 12.3325 9.6501 10.596 3.532 3.9044 95.403 9.603 0.2828 -2.426 14.86675 6.4569 53.149 16.261 1.3265 -86.325 3.10225 5.8273 92.461 12.19075 9.9541 -87.34 2.8025 4.4679 -64.917 7.04675 0.2119 56.799 20.93575 5.2714 -42.465 8.9865 0.0479 -71.058 24.35675 6.7714 -97.591 11.34025 0.6051 20.469 19.3925 5.7672 -52.518 24.1725 8.8683 56.104 14.08375 7.2766 94.094, -1
